Categories,ProductName,Price,Ingredients,NutritionalFacts,Illness
Biscuits,WhoopieMashmallowCakeChoco 32g 10s,95,"Wheat flour, cocoa powder, sugar, butter, eggs, milk, vanilla extract, baking powder, baking soda, marshmallow fluff, powdered sugar, heavy cream, chocolate","Calories(150), TotalFat(5g), SatFat(3g), TransFat(0g), Cholesterol(0g), Sodium(0.035g), TCarbs(25g), DietFbr(0g), Tsugar(17g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(6%)",Gastrointestinal
Biscuits,RebiscoHanselCrackers-30g,7,"Wheat Flour, Vegetable Fat (Palm, Coconut), Sugar, Malt Extract, Glucose Syrup, Whey Powder, Raising Agents (Ammonium Bicarbonate (E503), Sodium Bicarbonate (E500) And Monocalcium Phosphate (E341d), Starch, Iodized Salt And Sodium Metabisulfite (E223) As Flour Treatment Agent","Calories(150), TotalFat(5g), SatFat(3g), TransFat(0g), Cholesterol(3g), Sodium(170g), TCarbs(23g), DietFbr(0g), Tsugar(4g), Protein(3g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes"
Biscuits,JackNJillDewberryBlueberry-33g,10,"Wheat Flour 41%, Vegetable Fat 20%, Sugar 18%, Fructose Syrup 10%, Milk Powder 3%, Glucose Syrup 1.7%, Corn Starch 1.6%, Humectant INS422 1.1%, Dextrose Monohydrate 1%, Egg york Powder , Iodized Salt, Raising Agents, Emulsifier, Acidity regulatous, Gelling Agent, Nature Identical Flavours and Artificial, Artificial Color, Antioxidant.","Calories(160), TotalFat(7g), SatFat(3g), TransFat(0g), Cholesterol(5g), Sodium(80g), TCarbs(23g), DietFbr(0g), Tsugar(12g), Protein(2g), VitA(0%),VitC(0%), Calcium(3%), Iron(0%)","Hypertension, Diabetes"
Biscuits,JackNJillPrestoCreamsPeanut-30g,8,"Biscuit Base [Wheat Flour, Vegetable Fat (Palm, Coconut), Sugar, Cornstarch, Glucose, Raising Agents (Sodium Bicarbonate, Ammonium Bicarbonate, Sodium Acid Pyrophosphate), Iodized Salt, Artificial Flavor] And Cream Filling [Peanut Paste, Sugar, Whey, Emulsifiers (Triglycerides, Soya Lecithin), Cornstarch, Iodized Salt, Antioxidants (Bha, Bht, Propyl Gallate)].","Calories(150), TotalFat(7g), SatFat(5g), TransFat(0g), Cholesterol(0g), Sodium(100g), TCarbs(19g), DietFbr(0g), Tsugar(6g), Protein(3g), VitA(0%),VitC(0%), Calcium(3%), Iron(0%)","Hypertension, Diabetes"
Biscuits,OreoWaferRollChoco-54g,44,"Sugar, Wheat Flour, Non-Hydrogenated Vegetable Oil (Palm, Palm Olein), Cocoa Powder 7%, Maltodextrin, High Fructose Syrup, Corn Starch, Dextrose, Salt, Flavours (Natural Chocolate Flavour, Artificial Vanillin Flavour), Emulsifier (Soy Lecithin).","Calories(86), TotalFat(3.5g), SatFat(1.6g), TransFat(0g), Cholesterol(0g), Sodium(37g), TCarbs(12.6g), DietFbr(0.3g), Tsugar(8.4g), Protein(0.9g), VitA(0%),VitC(0%), Calcium(3%), Iron(0%)","Diabetes, Skin Diseases"
Biscuits,OreoWaferRollVanilla-54g,44,"Sugar, Wheat Flour, Vegetable Oil, Cocoa Powder, Vanilla Powder (1%), Maltodextrin, High Fructose Corn Syrup, Starch, Glucose, Emulsifier (E322 Soya Lecithin), Salt. Allergy Advice: Contains Wheat and Soy.","Calories(84), TotalFat(3.2g), SatFat(1.5g), TransFat(0g), Cholesterol(0g), Sodium(37g), TCarbs(13.1g), DietFbr(0.3g), Tsugar(9g), Protein(0.8g), VitA(0%),VitC(0%), Calcium(3%), Iron(0%)","Diabetes, Skin Diseases"
Biscuits,KraftOreoVanilla-64.4g,28,"Wheat Flour, Sugar, Non-Hydrogenated Vegetable Oil (Palm-Contains Antioxidant Tbhq (Ins319)), Cocoa Powder, Fructose Syrup, Raising Agents (Sodium Bicarbonate (Ins500(Ii)), Ammonium Bicarbonate (Ins503(Ii))), Corn Starch, Salt, Emulsifier (Soya Lecithin (Ins322)), Nature Identical Vanilla Flavour.
","Calories(130), TotalFat(6g), SatFat(2.5g), TransFat(0g), Cholesterol(0g), Sodium(140g), TCarbs(20g), DietFbr(1g), Tsugar(11g), Protein(1g), VitA(0%),VitC(0%), Calcium(2%), Iron(7%)","Diabetes, Skin Diseases"
Biscuits,KraftOreoVaniila-119.6g,49,"Wheat Flour, Sugar, Non-Hydrogenated Vegetable Oil (Palm-Contains Antioxidant Tbhq (Ins319)), Cocoa Powder, Fructose Syrup, Raising Agents (Sodium Bicarbonate (Ins500(Ii)), Ammonium Bicarbonate (Ins503(Ii))), Corn Starch, Salt, Emulsifier (Soya Lecithin (Ins322)), Nature Identical Vanilla Flavour.
","Calories(130), TotalFat(6g), SatFat(2.5g), TransFat(0g), Cholesterol(0g), Sodium(140g), TCarbs(20g), DietFbr(1g), Tsugar(11g), Protein(1g), VitA(0%),VitC(0%), Calcium(2%), Iron(7%)","Diabetes, Skin Diseases"
Biscuits,Cream-OChoco-90g,27,"Biscuit Base [Wheat Flour, Vegetable Fat [Coconut, Palm, Antioxidant (Tbhq)], Sugar, Cocoa, Glucose, Skimmed Milk, Whey Cornstarch, Cocoa Liquor, (Sodium Bicarbonate Ammonium Bicarbonate), Iodized Salt, Emulsifier (Soya Lecithin), Artificial Flavor, Artificial Colors (Fd&C Red #40, Fd&C Blue #1, Fd&C Yellow #6)] And Cream Filling [Sugar, Hydrogenated Vegetable Fat [Palm, Coconut, Antioxidant (Tbhq), Hydrogenated Animal Fat Ifish Oil, Antioxidants (Tbhq, Dextrose, Cornstarch, Emulsifier (Soya Artificial Flavor, Antioxidants (Bha, Bht, Propyl Gallate)","Calories(150), TotalFat(7g), SatFat(5g), TransFat(0g), Cholesterol(0g), Sodium(120g), TCarbs(19g), DietFbr(2g), Tsugar(9g), Protein(2g), VitA(0%),VitC(0%), Calcium(2%), Iron(9%)","Diabetes, Skin Diseases"
Biscuits,Cream-OVanilla-90g,27,"Biscuit Base (Wheat Flour, Hydrogenated Vegetable Fat [Palm, Antioxidant (Mixed Tocopherol)], Sugar, Cocoa, Glucose, Skimmed Milk, Whey, Cornstarch, Cocoa Liquor, Iodized Salt, Raising Agents (Sodium Bicarbonate, Ammonium Bicarbonate), Emulsifier (Soya Lecithin, Artificial Flavor, Artificial Colors (Allura Red Ac, Brilliant Blue Fcf Sunset Yellow Fcf)), And Cream Filling (Sugar, Hydrogenated Vegetable Fat (Palm Coconut, Antioxidant (Tbhq)], Skimmed Milk, Dextrose, Cocoa, Cornstarch, Artificial Flavor, Emulsifier (Soya Lecithin), Iodized Salt)","Calories(150), TotalFat(7g), SatFat(5g), TransFat(0g), Cholesterol(0g), Sodium(125g), TCarbs(19g), DietFbr(2g), Tsugar(10g), Protein(2g), VitA(0%),VitC(0%), Calcium(2%), Iron(7%)","Skin Diseases, Diabetes"
Biscuits,ForniaPasticceri-256g,175,"Wheat Flour,Sugar,Palm Oil, Dark Chocolate Drops(Sugar, Cocoa Mass, Cocoa Powder, Cocoa Wheat Starch), Eggs, Egg Yolk, Butter,","Calories(150), TotalFat(7g), SatFat(5g), TransFat(0g), Cholesterol(0g), Sodium(125g), TCarbs(19g), DietFbr(2g), Tsugar(10g), Protein(2g), VitA(0%),VitC(0%), Calcium(2%), Iron(7%)","Diabetes, Skin Diseases"
Biscuits,Julie'sLe-MondCheese-54g,23,"Wheat Flour, Vegetable Oil (Palm Oil), Sugar, Cheese Powder, Corn Starch, Skimmed Milk Powder, Lactose, Glucose Syrup, Whey Powder, Salt, Leavening Agent: [Disodium Diphosphate (E450(i)), Sodium Bicarbonate (E500), Ammonium Bicarbonate (E503)], Soya Lecithin (E322), Annatto (E160b), Turmeric (E100), Yeast, Permitted Flavouring - Butter Flavour.","Calories(273), TotalFat(13.8g), SatFat(1.1g), TransFat(0g), Cholesterol(2.2g), Sodium(265g), TCarbs(32.5g), DietFbr(1.5g), Tsugar(8g), Protein(4.1g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Kidney Diseases"
Biscuits,KraftChipsAhoyConvenience-142.5g,83,"‎Wheat Flour, Chocolate Chips (Sugar, Unsweetened Chocolate, Cocoa Butter, Dextrose, Soy Lecithin, Milk Ingredients, Artificial Flavour), Shortening (Vegetable, Modified Palm), Golden Sugar And/Or Sugar, Salt, Glucose-Fructose, Baking Soda, Ammonium Phosphate, Ammonium Bicarbonate, Artificial Flavour, Caramel Colour. Contains: Wheat, Soy, Milk.","Calories(94), TotalFat(4.6g), SatFat(3.2g), TransFat(0g), Cholesterol(0g), Sodium(59g), TCarbs(12.8g), DietFbr(0.6g), Tsugar(5.9g), Protein(0.9g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Skin Diseases"
Biscuits,KraftChipsAhoy-38g,23,"‎Wheat Flour, Chocolate Chips (Sugar, Unsweetened Chocolate, Cocoa Butter, Dextrose, Soy Lecithin, Milk Ingredients, Artificial Flavour), Shortening (Vegetable, Modified Palm), Golden Sugar And/Or Sugar, Salt, Glucose-Fructose, Baking Soda, Ammonium Phosphate, Ammonium Bicarbonate, Artificial Flavour, Caramel Colour. Contains: Wheat, Soy, Milk.","Calories(94), TotalFat(4.6g), SatFat(3.2g), TransFat(0g), Cholesterol(0g), Sodium(59g), TCarbs(12.8g), DietFbr(0.6g), Tsugar(5.9g), Protein(0.9g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Skin Diseases"
Biscuits,NissinEggnogCookies-130g,70,"Wheat flour, Sugar, Eggs, Vegetable fat (may contain one or more of the following: coconut, palm, palm kernel), Raising agents (sodium bicarbonate, monocalcium phosphate, ammonium bicarbonate), Salt","Calories(77), TotalFat(2g), SatFat(1g), TransFat(0g), Cholesterol(13g), Sodium(36g), TCarbs(14g), DietFbr(1g), Tsugar(6g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes"
Biscuits,NissinEggnogCookies-32g,25,"Wheat flour, Sugar, Eggs, Vegetable fat (may contain one or more of the following: coconut, palm, palm kernel), Raising agents (sodium bicarbonate, monocalcium phosphate, ammonium bicarbonate), Salt","Calories(77), TotalFat(2g), SatFat(1g), TransFat(0g), Cholesterol(13g), Sodium(36g), TCarbs(14g), DietFbr(1g), Tsugar(6g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes"
Biscuits,NissinBreadStix-130g,70,"Wheat Flour, Refined Sugar, Coconut Oil, Vegetable Fat (may contain one or more of the following: Coconut, Palm, Palm Kernel), Iodised Salt (Salt, Potassium Iodide), Cornstarch, Whey Powder, Fresh Yeast, Leavening (Ammonium Bicarbonsate, Sodium Bicarbonate).","Calories(89), TotalFat(2g), SatFat(2g), TransFat(0g), Cholesterol(0g), Sodium(73g), TCarbs(15g), DietFbr(1g), Tsugar(5g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(15%)","Hypertension, Diabetes"
Biscuits,NissinBreadStix-35g,25,"Wheat Flour, Refined Sugar, Coconut Oil, Vegetable Fat (may contain one or more of the following: Coconut, Palm, Palm Kernel), Iodised Salt (Salt, Potassium Iodide), Cornstarch, Whey Powder, Fresh Yeast, Leavening (Ammonium Bicarbonsate, Sodium Bicarbonate).","Calories(89), TotalFat(2g), SatFat(2g), TransFat(0g), Cholesterol(0g), Sodium(73g), TCarbs(15g), DietFbr(1g), Tsugar(5g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(15%)","Hypertension, Diabetes"
Candies,NipsMilkChocolate-40g,20,"Peanuts, Sugar, Vegetable Fat (Hydrogenated Palm Oil), Whey Powder, Cocoa Powder, Cocoa Butter, Malt Extract, Vanillin, Contains Permitted Food Conditioners [Emulsifier (Soya Lecithin E322), Thicknener (Gum Arabic E414) and Glazing Agent (Camauba Wax E903)], Colouring Substances [Tartrazine C.I. 19140 (E102), Sunset Yellow C.I. 15985(E110), Allura Red C.I. 16035 (E129), Brilliant Blue C.I, 42090 (E133) and Titanium Dioxide (E71)].","Calories(70), TotalFat(3g), SatFat(2.5g), TransFat(0g), Cholesterol(0g), Sodium(10g), TCarbs(10g), DietFbr(0g), Tsugar(9g), Protein(1g), VitA(0%),VitC(0%), Calcium(2%), Iron(4%)","Diabetes, Skin Diseases"
Candies,HariboHappyCola-25g,22,"Glucose Syrup, Sugar, Beef Gelatine, Dextrose, Acidifier: Citric Acid, Caramel Syrup, Flavour, Coating Agent: Beeswax White And Yellow, Carnauba Wax.","Calories(99), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(22g), DietFbr(0g), Tsugar(14g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Skin Diseases"
Candies,HariboGoldBears-25g,28,"Glucose Syrup (From Wheat Or Corn), Sugar, Gelatin, Dextrose (From Wheat Or Corn), Contains Less Than 2% Of: Citric Acid, Artificial And Natural Flavors, Palm Oil, Palm Kernel Oil, Carnauba Wax, White Beeswax, Yellow Beeswax, Yellow 5, Red 40, Blue 1.","Calories(101), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(6g), TCarbs(23g), DietFbr(0g), Tsugar(14g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Skin Diseases"
Candies,AmosGummyBlocks-48g,33,"Sugar, Glucose Syrup (From Corn), Modified Potato Starch, Water, Sorbitol, Tartaric Acid, Artificial Flavor, Citric Acid, Malic Acid, Sodium Citrate, Fd&C Yellow 5, Fd&C Red 40, Fd&C Blue 1.","Calories(76), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(3g), TCarbs(18g), DietFbr(0g), Tsugar(13g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Skin Diseases"
Candies,AmosGummyFruits-48g,31,"Glucose Syrup (From Corn), Sugar, Water, Gelatin, Concentrated Apple Juice, Glycerol, Citric Acid, Malic Acid, Artificial Flavor, Pectin, Coconut Oil, Carnauba Wax, Fd&C Yellow No. 5, Fd&C Red No. 40, Fd&C Blue No. 1","Calories(76), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(2g), TCarbs(17g), DietFbr(0g), Tsugar(12g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Skin Diseases"
Candies,AmosSourRainbowRips-100g,90,"Sugar, Wheat Flour, Maltose Syrup, Apple Juice Concentrate, Hydrogenated Soybean Oil, Acidity Regulators E330 (Citric Acid). Acidity Regulators E296 (Malic Acid), Artificial Flavors (Strawberry Flavor, Apple Flavor, Blueberry Flavor), Acidity Regulators E331 (ii) (Sodium Citrate), Salt, Emulsifier E471 (Mono-and diglycerides of fatty acids). Artificial Colors (E171 Titanium Dioxide, E129 Allura Red, E102 Tartrazine, E133 Brilliant Blue FCF).","Calories(117), TotalFat(0.5g), SatFat(0.2g), TransFat(0g), Cholesterol(0g), Sodium(45g), TCarbs(27.5g), DietFbr(0g), Tsugar(18.4g), Protein(0.7g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Gastrointestinal"
Candies,MentosMint-50pcs-135g,70,"Sugar, Glucose Syrup, Hydrogenated Coconut Oil, Rice Starch, Natural Flavors, Gum Arabic, Sucrose Esters Of Fatty Acids, Gellan Gum, Carnauba Wax, Beeswax.","Calories(10), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(2.6g), DietFbr(0g), Tsugar(2g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",Gastrointestinal
Candies,SPIStarEucalyptusMentholCandy-50+3pcs-212g,220,"Glucose Syrup, Sugar, Menthol Crystals, Eucalyptus Oil, Peppermint Oil","Calories(50), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(12g), DietFbr(0g), Tsugar(4g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",Gastrointestinal
Candies,JackNJillMaxxHoneyLemon-50pcs,90,"Sugar, Glucose, Acidity Regulator (Citric Acid), Artificial Flavors, Natural Honey, Menthol Crystals, Color (Curcumin), Eucalyptus Oil","Calories(60), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(16g), DietFbr(0g), Tsugar(14g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(2%)",Gastrointestinal
Candies,JackNJillMaxxCherry-50pcs,80,"Sugar, Glucose, Acidity Regulator (Citric Acid), Artificial Flavor, Menthol Crystals, Eucalyptus Oil, Colors (Carmoisine, Brilliant Blue FCF)","Calories(60), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(15g), DietFbr(0g), Tsugar(13g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",Gastrointestinal
Candies,Cavendish&Harvey-300g,250,"Glucose Syrup, Sugar, Fruit Juice Concentrates 1%* (Plum, Apple), Acid: Citric Acid; Colouring Plant Extracts (Yellow Carrot, Beetroot, Spirulina), Natural Flavourings. May contain traces of milk.","Calories(392), TotalFat(0.5g), SatFat(0.1g), TransFat(0g), Cholesterol(0g), Sodium(0.01g), TCarbs(97g), DietFbr(0g), Tsugar(70g), Protein(0.5g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Gastrointestinal"
Candies,JackNJillChooeyChoco,60,"Caramel Iglucose Sugar. Vegetable Oil (Palm), Antioxidant (TBHQ), Humectant (Sorbitol), Cocoa, Skimmed Milk. Whey Powder (Milk), Gelatin","Calories(50), TotalFat(1.5g), SatFat(0.5g), TransFat(0g), Cholesterol(0g), Sodium(5g), TCarbs(8g), DietFbr(1g), Tsugar(6g), Protein(0g), VitA(0%),VitC(0%), Calcium(2%), Iron(2%)","Diabetes, Gastrointestinal"
Candies,SharkeyHawHawMilkCandy-40pcs-140g,100,"Sugar, Whey Powder, Buttermilk Powder, Glucose Syrup, Magnesium Stearate (E570) as lubricant and Artificial Milk Flavor","Calories(39), TotalFat(0.1g), SatFat(0.1g), TransFat(0g), Cholesterol(0.8g), Sodium(8g), TCarbs(9g), DietFbr(0g), Tsugar(5g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",Diabetes
Candies,RicoaCurlyTops-150g,80,"Sugar, Milk Powder, Hydrogenated Vegetable Oil (Palm and Palm Kernel Oil), Whey, Cocoa Powder, Soy Lecithin (Emulsifier), Iodized Salt, Cinnamon Powder, Vanillin - An Artificial Flavors.","Calories(80), TotalFat(4.5g), SatFat(4g), TransFat(0g), Cholesterol(0g), Sodium(20g), TCarbs(8g), DietFbr(0g), Tsugar(7g), Protein(2g), VitA(0%),VitC(0%), Calcium(4%), Iron(2%), Potassium(2%)","Diabetes, Gastrointestinal"
Candies,RicoaCurlyTops-500g,90,"Sugar, Milk Powder, Hydrogenated Vegetable Oil (Palm and Palm Kernel Oil), Whey, Cocoa Powder, Soy Lecithin (Emulsifier), Iodized Salt, Cinnamon Powder, Vanillin - An Artificial Flavors.","Calories(80), TotalFat(4.5g), SatFat(4g), TransFat(0g), Cholesterol(0g), Sodium(20g), TCarbs(8g), DietFbr(0g), Tsugar(7g), Protein(2g), VitA(0%),VitC(0%), Calcium(4%), Iron(2%), Potassium(2%)","Diabetes, Gastrointestinal"
Candies,MayfairSilverCrunchMilkChocolateWithRiceCrispies-20pcs,150,"Milk Powder, Sugar, Hydrogenated Vegetable Oil (Palm and Palm Kernel Oil), Cocoa Powder, Soy Lecithin (Emulsifier), Iodized Salt, Cinnamon Powder, Vanillin - An Artificial Flavors.","Calories(80), TotalFat(4.5g), SatFat(4g), TransFat(0g), Cholesterol(5g), Sodium(20g), TCarbs(8g), DietFbr(0g), Tsugar(7g), Protein(2g), VitA(0%),VitC(0%), Calcium(4%), Iron(2%), Potassium(2%)","Diabetes, Gastrointestinal"
Candies,MayfairBlockBusterMilkChocolate,50,"Refined Sugar, Hydrogenated Palm Kernel Oil, Whey Powder, Rice Crispies, Cocoa Powder, Food Emulsifiers (Lecithin E322 & PGPR E476), lodized Salt and Artificial Flavor (Ethyl Vanillin).","Calories(200), TotalFat(9g), SatFat(9g), TransFat(0g), Cholesterol(0g), Sodium(50g), TCarbs(30g), DietFbr(0g), Tsugar(22g), Protein(0g), VitA(0%),VitC(0%), Calcium(6%), Iron(19%)","Diabetes, Gastrointestinal"
Candies,MayfairEggheadsMilkChocolate,60,"Sugar, Hydrogenated Vegetable Fat, Whey Powder, Dextrose, Cocoa Powder, Emulsifiers (Sorbitan Tristearate E492, Soya Lecithin E322 and Polyglycerol Pricinoleate E476), lodized Salt and Artificial Flavor (Ethyl Vanillin).","Calories(160), TotalFat(8g), SatFat(8g), TransFat(0g), Cholesterol(0g), Sodium(70g), TCarbs(20g), DietFbr(0g), Tsugar(19g), Protein(0g), VitA(0%),VitC(0%), Calcium(7%), Iron(0%)","Diabetes, Gastrointestinal"
Candies,MayfairChocolateCoins-50pcs,50,"Refined Sugar, Hydrogenated Vegetable Fat, Whey Powder, Cocoa Powder, Dextrose, Emulsifiers (Sorbitan Tristearate E492, Soya Lecithin E322 and Polyglycerol Polyricinoleate E476), lodized Salt and Artificial Flavor (Ethyl Vanillin).","Calories(150), TotalFat(9g), SatFat(8g), TransFat(0g), Cholesterol(0g), Sodium(70g), TCarbs(16g), DietFbr(0g), Tsugar(15g), Protein(1g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Gastrointestinal"
Candies,MayfairCreepyBallsMilkChocolateBalls-24pcs,40,"Refined Sugar, Hydrogenated Vegetable Fat, Whey Powder, Cocoa Powder, Dextrose, Emulsifiers (Sorbitan Tristearate E492, Soya Lecithin E322 and Polyglycerol Polyricinoleate E476), lodized Salt and Artificial Flavor (Ethyl Vanillin).","Calories(200), TotalFat(11g), SatFat(10g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(22g), DietFbr(1g), Tsugar(20g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Gastrointestinal"
Candies,MayfairMilkyWithChocolateEggs-24pcs,80,"Refined Sugar, Hydrogenated Vegetable Fat, Whey Powder, Cocoa Powder, Dextrose, Emulsifiers (Sorbitan Tristearate E492, Soya Lecithin E322 and Polyglycerol Polyricinoleate E476), lodized Salt and Artificial Flavor (Ethyl Vanillin).","Calories(195), TotalFat(11g), SatFat(10g), TransFat(0g), Cholesterol(0g), Sodium(90g), TCarbs(22g), DietFbr(1g), Tsugar(20g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Gastrointestinal"
Candies,MayfairDutchTreatMilkChocolateCrunch-12pcs-130g,90,"Sugar, Hydrogenated Vegetable Fat, Whey Powder, Dextrose, Emulsifiers (Sorbitan Tristearate E492, Soya Lecithin E322 and Polyglycerol Polyricinoleate E476), lodized Salt and Artificial Flavor (Titanium Dioxide E171), Antioxidant (Butylated HydroxyToluene E321), and Acidity Regulator (Citric Acid E330).","Calories(160), TotalFat(9g), SatFat(8g), TransFat(0g), Cholesterol(0g), Sodium(80g), TCarbs(20g), DietFbr(0g), Tsugar(19g), Protein(1g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Gastrointestinal"
Candies,MelloMangoMallowsSoftMallow,78,"Refined Sugar, Hydrogenated Palm Kernel Oil, Whey Powder, Rice Crispies, Cocoa Powder, Dextrose, Food Emulsifiers (Soya Lecithin E322 and Polyglycerol Polyricinoleate E476), lodized Salt and Artificial Flavor (Ethyl Vanillin).","Calories(200), TotalFat(9g), SatFat(9g), TransFat(0g), Cholesterol(0g), Sodium(50g), TCarbs(30g), DietFbr(1g), Tsugar(22g), Protein(0g), VitA(0%),VitC(0%), Calcium(6%), Iron(19%), Potassium(5%)","Diabetes, Gastrointestinal"
Candies,MaxChocolateMallows-135g,99,"Glucose Syrup, Refined Sugar, Water, Sodium Citrate E331, Beef Gelatine, Starch, Mango Puree, Sorbitol Modified Starch E1422, Malic Acid E296, Citric Acid E330, Tetrasodium Pyrophosphate E450, Artificial Flavor (Mango), Artificial Colors (Tartrazine Yellow 5 E102 and Sunset Yellow 6 E110) and Pectin E440","Calories(85), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(20g), DietFbr(0g), Tsugar(15g), Protein(1g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)","Diabetes, Gastrointestinal"
Candies,JorizzaLycheeMiniFruitBites,120,"Glucose Syrup, Refined Sugar, Water, Sodium Citrate E331, Beef Gelatine, Starch, Mango Puree, Sorbitol Modified Starch E1422, Malic Acid E296, Citric Acid E330, Artificial Flavor (Mango), Artificial Colors (Brilliant Blue 1 E133, Tartrazine Yellow 5 E102 and Sunset Yellow 6 E110), Acidity Regulator (Tetrasodium Pyrophosphate E450iii) and Mold Inhibitor (Potassium Sorbate E202).","Calories(80), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(10g), TCarbs(19g), DietFbr(0g), Tsugar(14g), Protein(1g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",Diabetes
Candies,FrutosSoftChewyCandy,59,"Water, Sugar, Coconut, Fructose, Gum (Carrageenan, Locust Bean Gum), Citric Acid, Malic Acid, Lychee Flavor.","Calories(87), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(60g), TCarbs(21.8g), DietFbr(0g), Tsugar(15.6g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",Diabetes
Candies,PotchiStrawberryCream,60,"Sugar, Glucose, Vegetable Fat (Palm Kernel, Coconut), Gelatin, Citric Acid, Lecithin, Nature Identical & Artificial Food Flavors (Pineapple, Orange, Grape, Lemon, Strawberry), Artificial Food Colors (Tartrazine, Brilliant Scarlet 4r, Sunset Yellow, Allura Red, Brilliant Blue, Amaranth Red","Calories(70), TotalFat(0.5g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(5g), TCarbs(16g), DietFbr(0g), Tsugar(10g), Protein(0g), VitA(0%),VitC(10%), Calcium(0%), Iron(0%)",Diabetes
Candies,ICoolMentholated-50pcs,88,"Sugar, Glucose, Gelatine as Gelling Agent, Citric Acid as Acid Regulator, Nature Identical Food Flavor (Strawberry, Vanilla), Allura Red","Calories(45), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(11g), DietFbr(0g), Tsugar(7g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",Gastrointestinal 
Candies,CandyMakerSnowBearMentholBallCandy-230g,76,"Sugar, Gum Base, Glucose, Menthol Crystal, Nature Identical Food Flavor (Mint), Artificial Food Colors (Brilliant Blue, Tartrazine)","Calories(10), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(3g), DietFbr(0g), Tsugar(1g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",Gastrointestinal 
Candies,FresMintCandyBarley,54,"Sugar, Glucose, Menthol, Eucalyptus Oil, and Citric Acid","Calories(40), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(10g), DietFbr(0g), Tsugar(9g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",Gastrointestinal 
