Categories,ProductName,Price,Ingredients,NutritionFacts,,,,,,,,,,,
Powdered Beverages ,KnorrCrab&Corn 37-g,41,"Cornstarch, Sugar, Crabmeat, Flavor Enhancers (MSG, Potassium Chloride, Ribonucleotide), Iodized salt, Palm oil, Corn Kernels, Nature-identical, and Artificial flavors, Shrimp, Spices, Lactose, Vinegar, Leeks, Soy sauce, Malunggay, Vitamin A","Calories(53), TotalFat(1g), SatFat(0g), TransFat(0g), Cholesterol(2mg), Sodium(570mg), TCarbs(10g), DietFbr(0g), Tsugar(3g), Protein(1g), VitA(11%), VitC(0%), Calcium(0%), Iron(0%), Iodine(50%), Potassium(368mg)",,,,,,,,,,,
Powdered Beverages ,KnorrCrab&Corn 55-g,58,"Cornstarch, Sugar, Crabmeat, Flavor Enhancers (MSG, Potassium Chloride, Ribonucleotide), Iodized salt, Palm oil, Corn Kernels, Nature-identical, and Artificial flavors, Chicken fat, Spices, Lactose, Vinegar powder, Leeks, Soy sauce.","Calories(61), TotalFat(2g), SatFat(1g), TransFat(0g), Cholesterol(1mg), Sodium(600mg), TCarbs(10g), DietFbr(0g), Tsugar(3g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%), Potassium(293mg)",,,,,,,,,,,
Powdered Beverages ,KnorrChicken&Corn 60-g,61,"Cornstarch, Sugar, Sweet corn powder, Flavor Enhancers (MSG, Potassium Chloride, Ribonucleotide), Chicken (meat, fat and nature - identical flavor), Iodized salt, Palm oil, Corn Kernels, Palm oil, Chicken fat, Spices, Leeks, Lactose, Vinegar powder, Artificial flavors.","Calories(62), TotalFat(2g), SatFat(1g), TransFat(0g), Cholesterol(2mg), Sodium(637mg), TCarbs(11g), DietFbr(0g), Tsugar(4g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%), Potassium(251mg)",,,,,,,,,,,
Powdered Beverages ,TangIcedTeaApple 25-g,21,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Black Tea Extract, Anti-caking Agent (Calcium Phosphate), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Vitamin C, Natural and Nature-Identical Apple Flavor and Artificial Color (Allura Red). *Phenylketonurics: Contains Phenylalanine","Calories(19), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(0.10mg), TCarbs(4.7g), DietFbr(0g), Tsugar(4g), Protein(0.06g), VitA(0%), VitC(33%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Powdered Beverages ,TangIcedTeaLemon 25-g,21,"Refined cane sugar, acidity regulator (E330), black tea extract. anti-caking agents (E341, E551), artificial sweeteners (E951, E950), natural and nature-identical lemon aroma, vitamin C and colors (E129. E133, E110. E102).","Calories(20), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(0mg), TCarbs(5g), DietFbr(0g), Tsugar(4g), Protein(0g), VitA(0%), VitC(100%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Powdered Beverages ,TangGuyabanoLitroPack 20-g,22,"Sugar, acidity regulator E330, stabilizer E466, anticaking agent E341, sweeteners (E951, E960), ascorbic acid, iron salt, niacinamide, retinyl acetate, natural and nature-identical lemon aroma, vitamin C","Calories(20), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(30mg), TCarbs(5g), DietFbr(0g), Tsugar(4g), Protein(0g), VitA(0%), VitC(100%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Powdered Beverages ,TangGrapeLitroPack 20-g,21,"Sugar, maltodextrin, dehydrated grapes juice, vitamine C, vitamine D, Acid: citric acid, sweetners: aspartame, sodium cyclamate, acesulfame K, saccharine, anti caking agent: tricalcium phosphate, thickeners: guar gum and xanthan gum, colours: E129, E122, E133 and titanium dioxide, aromas, foaming agent: quillaia estract.","Calories(15), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(25mg), TCarbs(2g), DietFbr(0g), Tsugar(2g), Protein(0g), VitA(0%), VitC(25%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Powdered Beverages ,TangOrangeMangoLitroPack 19-g,21,"Sugar, Fructose, Citric Acid (provides Tartness), Contains Less Than 2% Of Natural And Artificial Flavor, Ascorbic Acid (vitamin C), Maltodextrin, Calcium Phosphate, Guar And Xanthan Gums (provide Body), Sodium Acid Pyrophosphate, Artificial Color, Yellow 5, Yellow 6.","Calories(20), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(45mg), TCarbs(4g), DietFbr(1g), Tsugar(3g), Protein(0g), VitA(0%), VitC(100%), Calcium(0%), Iron(0%), VitD(30%), Zinc(30%)",,,,,,,,,,,
Powdered Beverages ,TangOrangeLitroPack 19-g,22,"Sugar, Fructose, Citric Acid (Provides Tartness), Contains Less than 2% of Natural Flavor, Ascorbic Acid (Vitamin C), Maltodextrin, Calcium Phosphate, Guar and Xanthan Gums (Provide Body), Sodium Acid Pyrophosphate, Artificial Color, Yellow 5, Yellow 6, BHA (to Help Protect Flavor).","Calories(20), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(35mg), TCarbs(4g), DietFbr(1g), Tsugar(3g), Protein(0g), VitA(0%), VitC(100%), Calcium(0%), Iron(0%), VitD(30%), Zinc(30%)",,,,,,,,,,,
Powdered Beverages ,KnorrCreamofMushroom 62-g,61,"Wheat Flour, Iodized Salt, Skim Milk, Cornstarch, Flavor Enhancer (MSG), Palm Oil, Sugar, Chicken (Fat And Meat), Mushroom, Spices, Flavors, Soy Sauce, Thickener (Locust Bean Gum), Turmeric.","Calories(47), TotalFat(1g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(532mg), TCarbs(9g), DietFbr(0g), Tsugar(1g), Protein(2g), VitA(12%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Coffee/Milk,KopikoLuckyDayCoffee 180-ml,23,"Water, Brewed Espresso Coffee [Water, Coffee Bean (3.1%) (26.554%), Sugar (5.918%), Skimmed Milk Powder (3.92), fully Hydrogenated Vegetable Oil (coconut), Anhydrous Milk Fat, Stabilizer (Carrageenan), Caramel Color(INS1500), Acidity regulator (Sodium Bicarbonate), Artificial Coffee flavor, Emulsifier (Sucrose Esters of Fatty acids), Salt, Stabilizers, (Dipotassium Phosphate, Sodium Tripolyphosphate), Sweetener (Acesulfame K (As Permitted Non-Nutritive Sweetening Substance))","Calories(130), TotalFat(3g), SatFat(3g), TransFat(0g), Cholesterol(0mg), Sodium(104mg), TCarbs(24g), DietFbr(9g),  Tsugar(7g), Protein(2g), VitA(0%), VitC(0%),  Calcium(0%), Iron(0%)",,,,,,,,,,,
Coffee/Milk,ZestOChoc-OChocolateMilkDrink 180-ml,21,"Water, Whole Milk Powder, refined Sugar, Milkfat, Cocoa Powder, Carrageenan (Stabilizer), Mono-di-glycerides, (Emulsifier), Iodized Salt, Vanillin, Vitamin Premix (Niacin, Vitamin A, Vitamin D, Vitamin B2, Vitamin B6, Vitamin B1), Natural and Artificial Chocolate Flavors, Permitted Food Colors (Including Tartanized)","Calories(144), TotalFat(4.5g), SatFat(3.5g), TransFat(0g), Cholesterol(14.0mg), Sodium(125mg), TCarbs(22g), DietFbr(0g),  Tsugar(20g), Protein(4.0g), VitA(29%), Thiamine(43%), Riboflavin(60%), Niacin(38%), VitD(46%),  Calcium(16%), Iron(8%) Phosphorus (16%)",,,,,,,,,,,
Coffee/Milk,DutchMillStrawberryMilk 180-ml,22,"Yoghurt (Fresh Milk, Water, Skim Milk Powder, Whole Milk Powder, Lactobacillus Bulgaricus, Streptococcus Thermophilus), Water, Stawberry juice, Sugar, Stabilizer (Pectins), Nature Identical Strawberry Flavor, Acidity Regulator (Citric Acid), Nature Identical Cream Sweet Flavor, Vitamins [A (Retinyl Acetate), D (Cholecalciferol), E (D-Alpha-tocopherol0, B1 (Thiamin Chloride Hydrochloride), B2 (Riboflavin), B3 (Niacinammide), B6 (Pyridoxine Hydrochioride), B12 (Cyanocobalamin), C (Ascorbic Acid), Zinc (Zinc Sulphate), Iodine (Potassium Iodize)], Natural Cotton Candy Flavor, Sweetener (Sucralose), Artificial Color (Ponceau 4 R) ","Calories(112), TotalFat(2g), SatFat(1.3g), TransFat(0g), Cholesterol(8.3mg), Sodium(45mg), TCarbs(22g), DietFbr(0.5g),  Tsugar(18g), Protein(2.7g), VitA(28%), VitD(45%), VitB1(54%), VitB2(75%), VitB3(64%), VitB6(63%), VitE(25%), VitB12(21%), VitC(48%), Calcium(17%), Iodine(48%), Zinc(30%)",,,,,,,,,,,
Coffee/Milk,DutchMillBlueberryMilk 180-ml,22,"Yoghurt (Fresh Milk, Water, Skim Milk Powder, Whole Milk Powder, Lactobacillus Bulgaricus, Streptococcus Thermophilus), Water, Blueberry juice, Sugar, Stabilizer (Pectins), Acidity Resistor (Citric Acid), Nature Identical Cream Sweet Flavor, Nature Identical Blueberry Flavor, Arfiticial Blackcurrant Flavor, Vitamins [A (Retinyl Acetate), D (Cholecalciferol), E (D-Alpha-tocopherol0, B1 (Thiamin Chloride Hydrochloride), B2 (Riboflavin), B3 (Niacinammide), B6 (Pyridoxine Hydrochioride), B12 (Cyanocobalamin), C (Ascorbic Acid), Zinc (Zinc Sulphate), Iodine (Potassium Iodize)], Natural Cotton Candy Flavor, Sweetener (Sucralose), Artificial Color (Ponceau 4 R, Brilliant Blue FCF) ","Calories(112), TotalFat(2g), SatFat(1.3g), TransFat(0g), Cholesterol(8.3mg), Sodium(45mg), TCarbs(22g), DietFbr(0.5g),  Tsugar(18g), Protein(2.7g), VitA(28%), VitD(45%), VitB1(54%), VitB2(75%), VitB3(64%), VitB6(63%), VitE(25%), VitB12(21%), VitC(48%), Calcium(17%), Iodine(48%), Zinc(30%)",,,,,,,,,,,
Coffee/Milk,DutchMillMixedBerriesMilk 180-ml,22,"Yoghurt (Fresh Milk, Water, Skim Milk Powder, Whole Milk Powder, Lactobacillus Bulgaricus, Streptococcus Thermophilus), Water, Mixed berries juice (Blueberry, Strawberry, Raspberry), Sugar, Stabilizer (Pectins), Nature Identical Mixed Berries Flavor, Acidity Regulator (Citric Acid), Nature Identical Cream Sweet Flavor, Vitamins [A (Retinyl Acetate), D (Cholecalciferol), E (D-Alpha-tocopherol0, B1 (Thiamin Chloride Hydrochloride), B2 (Riboflavin), B3 (Niacinammide), B6 (Pyridoxine Hydrochioride), B12 (Cyanocobalamin), C (Ascorbic Acid), Zinc (Zinc Sulphate), Iodine (Potassium Iodize)], Natural Cotton Candy Flavor, Sweetener (Sucralose), Artificial Color (Ponceau 4 R) ","Calories(112), TotalFat(2g), SatFat(1.3g), TransFat(0g), Cholesterol(8.3mg), Sodium(45mg), TCarbs(22g), DietFbr(0.5g),  Tsugar(18g), Protein(2.7g), VitA(28%), VitD(45%), VitB1(54%), VitB2(75%), VitB3(64%), VitB6(63%), VitE(25%), VitB12(21%), VitC(48%), Calcium(17%), Iodine(48%), Zinc(30%)",,,,,,,,,,,
Coffee/Milk,MagnoliaChocolait 1-Liter,113,"Water, Skim Milk Powder, Refined Sugar, Palm Oil, Cocoa Powder, Milk Dat, Microcrystalline Cellulose (E460), Food Stabilizer, Mono-diglycerides (E471), Emulsifier, Carrageenan (E407), Food Stabilizer Carboxymethyl Cellulose (E466), Food Stabilizer Nature Identical and Artificial Flavors, Iodized Salt Sucralose (Sweetener)","Calories(180), TotalFat(4g), SatFat(3g), TransFat(0g), Cholesterol(7mg), Sodium(95mg), Potassium(462mg),  TCarbs(29g), DietFbr(6g),  Tsugar(23g), Protein(7g), VitD(50%), Calcium(45%), Iron(15%), Phosphorus(20%), Magnesium(30%)",,,,,,,,,,,
Coffee/Milk,NestleFreshMilk 1-Liter,111,Made from 100% fresh cow's milk,"Calories(160), TotalFat(8.8g), SatFat(5.6g), TransFat(0.5g), Cholesterol(27mg), Sodium(87.5mg), TCarbs(11.8g), DietFbr(0g),  Tsugar(11.8g), Protein(8.8g), VitA(0%), VitC(0%), Calcium(45%), Phosphorus(214%)",,,,,,,,,,,
Coffee/Milk,NestleLowFatMilk 250-ml,40,"Water, Milk Powders (skimmed Milk, Whole Milk), Emulsifier (Soya Lecithin)","Calories(122), TotalFat(3.7g), SatFat(1.4g), TransFat(0.2g), Cholesterol(15.4mg), Sodium(125.3mg), TCarbs(13.5g), DietFbr(0g),  Tsugar(13.5g), Protein(8.8g), VitA(0%), VitC(0%),  Calcium(36%), Iron(0%)",,,,,,,,,,,
Coffee/Milk,ZestOChoc-OChocolateMilkDrink 250-ml,33,"Water, Whole Milk Powder, Refined Sugar, Milkfat, Cocoa Powder, Carrageenan (Stabilizer), Mono-di-glycerides, (Emulsifier), Iodized Salt, Vanillin, Vitamin Premix (Niacin, Vitamin A, Vitamin D, Vitamin B2, Vitamin B6, Vitamin B1), Natural and Artificial Chocolate Flavors, Permitted Food Colors (Including Tartrazine)","Calories(200), TotalFat(6g), SatFat(4g), TransFat(0g), Cholesterol(20mg), Sodium(170mg), TCarbs(29g), DietFbr(0g),  Tsugar(26g), Protein(5g), VitA(40%), VitD(65%),  Calcium(175%), Iron(10%). Phosphorus(25%)",,,,,,,,,,,
Coffee/Milk,CowheadPureMilk 1-Liter,114,100% Natural Fresh Cow's Milk,"Calories(158), TotalFat(8.5g), SatFat(6.4g), TransFat(0.3g), Cholesterol(31.9mg), Sodium(100mg), TCarbs(12g), DietFbr(0g),  Tsugar(12g), Protein(8.3g), VitA(0%), VitC(0%), Lactose(12%), Galactose(0%), Calcium(0%), Iron(0%),",,,,,,,,,,,
Biscuits,MondeMamonStrawbery 48-g,20,"Wheat flour, sugar, vegetable oil, eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor (strawberry), preservatives (E200, E202), sugar, water, modified starch (E1442), artificial flavor (strawberry), acidity regulators (E330, E331), preservatives (E202, E211), powdered sugar","Calories(180), TotalFat(4g), SatFat(2g), TransFat(0g), Cholesterol(59mg), Sodium(150mg), TCarbs(30g), DietFbr(0g), Tsugar(17g), Protein(3g), VitA(6%),VitC(0%), Calcium(2%), Iron(4%)",,,,,,,,,,,
Biscuits,MondeMamonClassic 23-g,11,"Wheat flour, sugar, vegetable oil, eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor, and preservatives (E200, E202)","Calories(88), TotalFat(3g), SatFat(1g), TransFat(0g), Cholesterol(25mg), Sodium(75mg), TCarbs(13g), DietFbr(1g), Tsugar(7g), Protein(2g), VitA(3%),VitC(0%), Calcium(1%), Iron(1%)",,,,,,,,,,,
Biscuits,LemonSquareWhattaTopsVanilla 35-g,10,"Wheat flour, sugar, vegetable oil (which may include palm oil), eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor (vanilla), preservatives (E200, E202)","Calories(170), TotalFat(8g), SatFat(4.5g), TransFat(0g), Cholesterol(10mg), Sodium(95mg), TCarbs(21g), DietFbr(1g), Tsugar(14g), Protein(2g), VitA(0%), VitC(0%), Calcium(3%), Iron(11%)",,,,,,,,,,,
Biscuits,LemonSquareWhattaTopsChoco 35-g,10,"Wheat flour, sugar, vegetable oil (palm oil), eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, cocoa powder, artificial flavor. Filling: Sugar, water, modified starch (E1442), cocoa powder, acidity regulators (E330, E331), preservatives (E202, E211), artificial flavor.","Calories(170), TotalFat(8.5g), SatFat(4.5g), TransFat(0g), Cholesterol(10mg), Sodium(95mg), TCarbs(21g), DietFbr(1g), Tsugar(13g), Protein(2g), VitA(0%), VitC(0%), Calcium(3%), Iron(11%)",,,,,,,,,,,
Biscuits,CuppKeykChocoTopps 34-g,10,"Wheat flour, sugar, vegetable oil (palm oil), eggs, water, cocoa powder, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor.","Calories(143), TotalFat(5g), SatFat(4g), TransFat(0g), Cholesterol(13mg), Sodium(125mg), TCarbs(21g), DietFbr(0.9g), Tsugar(11g), Protein(2g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Biscuits,LemonSquareCheeseCake 30-g,10,"Wheat flour, condensed milk, sugar, milk powder, eggs, water, refrigerated margarine (palm oil, coconut oil and emulsifier (E322 SOYA lecithin)), cornstarch, emulsifier (E471, E475)), preservative (E202)), iodized salt, raising agent (E500).","Calories(107), TotalFat(2.9g), SatFat(1.8g), TransFat(0g), Cholesterol(0mg), Sodium(46mg), TCarbs(19g), DietFbr(0.7g), Tsugar(8g), Protein(2g), VitA(0%), VitC(0%), Calcium(4%), Iron(0%), Potassium(84mg)",,,,,,,,,,,
Biscuits,QuakeOverloadWhiteChoco 30-g,10,"Cereal mix(corn flakes, rice crisps), sugar, vegetable oil (palm oil), milk powder, cocoa butter, emulsifiers (soy lecithin E322, E476), artificial flavor (vanillin), glucose syrup, artificial flavoring","Calories(100), TotalFat(75g), SatFat(3g), TransFat(0g), Cholesterol(5mg), Sodium(75mg), TCarbs(13g), DietFbr(0g), Tsugar(13g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(4%)",,,,,,,,,,,
Biscuits,QuakeOverloadChocoStrawberry 30-g,10,"Cereal mix(corn flakes, rice crisps), sugar, vegetable oil (palm oil), milk powder, cocoa butter, emulsifiers (soy lecithin E322, E476), artificial flavor (vanillin), strawberry flavoring, glucose syrup.","Calories(140), TotalFat(6g), SatFat(3g), TransFat(1.5g), Cholesterol(15mg), Sodium(65mg), TCarbs(19g), DietFbr(3g), Tsugar(13g), Protein(1g), VitA(0%), VitC(0%), Calcium(2%), Iron(2%)",,,,,,,,,,,
Biscuits,QuakeOverloadMochaButter 30-g,10,"Cereal mix(corn flakes, rice crisps), sugar, vegetable oil (palm oil), milk powder, cocoa butter, coffee powder, emulsifiers (soy lecithin E322, E476), artificial flavor (vanillin), glucose syrup.","Calories(130), TotalFat(6g), SatFat(3g), TransFat(0g), Cholesterol(10mg), Sodium(70mg), TCarbs(19g), DietFbr(3g), Tsugar(13g), Protein(1g), VitA(0%), VitC(0%), Calcium(2%), Iron(4%)",,,,,,,,,,,
Biscuits,QuakeOverloadBlackForest 30-g,10,"Cereal mix(corn flakes, rice crisps), sugar, vegetable oil (palm oil), milk powder, cocoa butter, cocoa powder, emulsifiers (soy lecithin E322, E476), natural and artificial flavors, glucose syrup.","Calories(130), TotalFat(6g), SatFat(3.5g), TransFat(0g), Cholesterol(0mg), Sodium(50mg), TCarbs(18g), DietFbr(0g), Tsugar(16g), Protein(2g), VitA(0%), VitC(0%), Calcium(0%), Iron(4%)",,,,,,,,,,,
Biscuits,MondeMamonVanilla 48-g,20,"Wheat flour, sugar, vegetable oil, eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor (vanilla), preservatives (E200, E202)","Calories(194), TotalFat(8g), SatFat(4g), TransFat(0g), Cholesterol(48mg), Sodium(166mg), TCarbs(27g), DietFbr(1g), Tsugar(16g), Protein(3g), VitA(5%), VitC(0%), Calcium(2%), Iron(4%)",,,,,,,,,,,
Biscuits,LemonSquareCheeseCake 30-g 10Sachet,79,"Wheat flour, condensed milk, sugar, milk powder, eggs, water, refrigerated margarine (palm oil, coconut oil and emulsifier (E322 SOYA lecithin)), cornstarch, emulsifier (E471, E475)), preservative (E202)), iodized salt, raising agent (E500).","Calories(107), TotalFat(2.9g), SatFat(1.8g), TransFat(0g), Cholesterol(0mg), Sodium(46mg), Potassium(84mg), TCarbs(19g), DietFbr(0.7g), Tsugar(8g), Protein(2g), VitA(0%), VitC(0%), Calcium(4%), Iron(0%)",,,,,,,,,,,
Biscuits,LemonSquareWhattaTopsMango 35-g 10Sachet,82,"Wheat flour, sugar, vegetable oil, eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor (mango), preservatives (E200, E202), and food coloring (E102, E110)","Calories(160), TotalFat(8g), SatFat(6g), TransFat(0g), Cholesterol(0mg), Sodium(70mg), TCarbs(20g), DietFbr(0g), Tsugar(13g), Protein(2g), VitA(0%), VitC(0%), VitD(0%), Calcium(4%), Iron(0%)",,,,,,,,,,,
Biscuits,LemonSquareWhattaTopsVanilla 35-g 10Sachet,80,"Wheat flour, sugar, vegetable oil (which may include palm oil), eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor (vanilla), preservatives (E200, E202)","Calories(170), TotalFat(8g), SatFat(4.5g), TransFat(0g), Cholesterol(10mg), Sodium(95mg), TCarbs(21g), DietFbr(1g), Tsugar(14g), Protein(2g), VitA(0%), VitC(0%), Calcium(3%), Iron(11%)",,,,,,,,,,,
Biscuits,LemonSquareWhattaTopsCNC 35-g 10Sachet,80,"Wheat flour, sugar, vegetable oil (palm oil), eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, cocoa powder, milk powder, emulsifiers (E322 from soy), artificial flavor, biscuit pieces (wheat flour, sugar, vegetable oil (palm oil), cocoa powder, glucose syrup, salt, raising agents (E500, E503), emulsifier (E322 from soy), artificial flavor).","Calories(170), TotalFat(8g), SatFat(6g), TransFat(0g), Cholesterol(10mg), Sodium(100mg), Potassium(138mg), TCarbs(23g), DietFbr(1g), Tsugar(13g), Protein(2g), VitA(0%), VitC(0%), Calcium(2%), Iron(11%)",,,,,,,,,,,
Biscuits,LemonSquareWhattaTopsChoco 35-g 10Sachet,80,"Wheat flour, sugar, vegetable oil (palm oil), eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, cocoa powder, artificial flavor. Filling: Sugar, water, modified starch (E1442), cocoa powder, acidity regulators (E330, E331), preservatives (E202, E211), artificial flavor.","Calories(170), TotalFat(8.5g), SatFat(3.5g), TransFat(0g), Cholesterol(10mg), Sodium(95mg), TCarbs(21g), DietFbr(1g), Tsugar(13g), Protein(2g), VitA(0%), VitC(0%), Calcium(3%), Iron(11%)",,,,,,,,,,,
Biscuits,LemonSquareLavaCakeChoco 40-g 10Sachet,78,"Wheat flour, sugar, water, palm oil, EGGS, corn syrup, invert syrup, cocoa, whey powder (MILK), dextrose, humectants (E422, E420), baking powder, raising agent (E500), emulsifier (E471, E475), modified starch, artificial flavors (vanilla, chocolate), iodized salt, preservative (E202). Cream filling: Palm oil, corn syrup, MILK powder, cocoa, glucose, humectants (E422, E420), dextrose, water, emulsifiers (E471, SOYA lecithin E322), iodized salt, artificial flavors (vanilla, chocolate), preservative (E202), stabilizer (E415).","Calories(170), TotalFat(8g), SatFat(3g), TransFat(0g), Cholesterol(15mg), Sodium(80mg), TCarbs(21g), DietFbr(0g), Tsugar(13g), Protein(2g), VitA(0%), VitC(0%), Calcium(1%), Iron(6%)",,,,,,,,,,,
Biscuits,LemonSquareLavaCakeBavarian 38-g 10Sachet,78,"Wheat flour, sugar, vegetable oil (palm oil), eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, modified starch (E1442), milk powder, stabilizers (E401, E410), acidity regulators (E330, E331), preservatives (E202, E211), artificial flavor.","Calories(170), TotalFat(8g), SatFat(6g), TransFat(0g), Cholesterol(15mg), Sodium(80mg), TCarbs(21g), DietFbr(0g), Tsugar(12g), Protein(2g), VitA(0%), VitC(0%), Calcium(1%), Iron(6%)",,,,,,,,,,,
Biscuits,MondeMamonStrawberry 48-g 4Sachet,75,"Wheat flour, sugar, vegetable oil, eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor (strawberry), preservatives (E200, E202), sugar, water, modified starch (E1442), artificial flavor (strawberry), acidity regulators (E330, E331), preservatives (E202, E211), powdered sugar","Calories(180), TotalFat(4g), SatFat(2g), TransFat(0g), Cholesterol(59mg), Sodium(150mg), TCarbs(30g), DietFbr(0g), Tsugar(17g), Protein(3g), VitA(6%),VitC(0%), Calcium(2%), Iron(4%)",,,,,,,,,,,
Biscuits,MondeMamonVanilla 48-g 4Sachet,75,"Wheat flour, sugar, vegetable oil, eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor (vanilla), preservatives (E200, E202)","Calories(194), TotalFat(8g), SatFat(4g), TransFat(0g), Cholesterol(48mg), Sodium(166mg), TCarbs(27g), DietFbr(1g), Tsugar(16g), Protein(3g), VitA(5%), VitC(0%), Calcium(2%), Iron(4%)",,,,,,,,,,,
Biscuits,MondeMamonClassic 23-g 10Sachet,78,"Wheat flour, sugar, vegetable oil, eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor, and preservatives (E200, E202)","Calories(88), TotalFat(3g), SatFat(1g), TransFat(0g), Cholesterol(25mg), Sodium(75mg), TCarbs(13g), DietFbr(1g), Tsugar(7g), Protein(2g), VitA(3%),VitC(0%), Calcium(1%), Iron(1%)",,,,,,,,,,,
Biscuits,WhoopieMashmallowCakeChoco 32-g 10Sachet,95,"Wheat flour, cocoa powder, sugar, butter, eggs, milk, vanilla extract, baking powder, baking soda, marshmallow fluff, powdered sugar, heavy cream, chocolate","Calories(150), TotalFat(5g), SatFat(3g), TransFat(0g), Cholesterol(0mg), Sodium(35mg), TCarbs(25g), DietFbr(0g), Tsugar(17g), Protein(2g), VitA(0%),VitC(0%), Calcium(0%), Iron(6%)",,,,,,,,,,,
Biscuits,QuakeChocoBurst 38-g,9,"Cereal mix(corn flakes, rice crisps), sugar, vegetable oil (palm oil), milk powder, cocoa butter, cocoa powder, emulsifiers (soy lecithin E322, E476), natural and artificial flavors.","Calories(150), TotalFat(6g), SatFat(3g), TransFat(0g), Cholesterol(10mg), Sodium(130mg), TCarbs(23g), DietFbr(4g), Tsugar(13g), Protein(2g), VitA(0%),VitC(0%), Calcium(1%), Iron(5%)",,,,,,,,,,,
Biscuits,CrossiniBavarian 41-g,12,"Bread: [Wheat Flour, Vegetable Oil, Diglycerides (E471), as Emulsifying Agent, Yeast, Skimmed Milk Powder, Iodized Salt, Calcium Propionate(E282), as Preservative] Chocolate Cream Filling: [Sugar, Vegetable Fat, Chocolate Powder, Skimmed Milk Powder, Peanut Powder, Soya Lecithin (E322i), & Mono & Diglycerides (E4710, and Polyglycerol esters of Fatty Artificial (E475) as Emulsifying Agents, Artificial Hazelnut Flavor, Potassium Sorbate (E202) Preservative]","Calories(210), TotalFat(13g), SatFat(7g), TransFat(0g), Cholesterol(5mg), Sodium(80mg), TCarbs(19g), DietFbr(1g), Tsugar(8g), Protein(3g), VitA(0%), VitC(0%), Calcium(28.15%), Iron(21.10%)",,,,,,,,,,,
Biscuits,CrossiniChoco 41-g,12,"Bread: [Wheat Flour, Vegetable Fat, Water, Sugar, Eggs, Glucose Syrup, Mono & Diglycerides (E471), as Emulsifying Agent, Yeast, Skimmed Milk Powder, Iodized Salt, Calcium Propionate(E282), as Preservative] Bavarian Cream Filling: [Vegetable Fat, Sugar, Whey Powder, Dextrose Powder, Skimmed Milk Powder, Soya Lecithin (E322i), Polyglycerol Polyricinoleate (E476) and Emulsifyinng Agents, Vanillin (Artificial Flavor Potassium Sorbate (E202) as Preservative Bavarian and Vanilla as Artificial Flavors, Beta Carotene (E160a) as Natural Color]","Calories(210), TotalFat(13g), SatFat(7g), TransFat(0g), Cholesterol(5mg), Sodium(80mg), TCarbs(20g), DietFbr(1g), Tsugar(8g), Protein(3g), VitA(0%), VitC(0%), Calcium(26.50%), Iron(1.65%)",,,,,,,,,,,
